4357;-34.6429966;-58.8155016;2022-07-21 03:42:14;2022-07-21 06:42:14;2022-07-21 03:42:16
4357;-34.6429966;-58.8155016;2022-07-21 03:42:24;2022-07-21 06:42:24;2022-07-21 03:42:26
4357;-34.6429966;-58.8155016;2022-07-21 03:42:34;2022-07-21 06:42:34;2022-07-21 03:42:36
4357;-34.6429966;-58.8155016;2022-07-21 03:42:44;2022-07-21 06:42:44;2022-07-21 03:42:46
4357;-34.6429966;-58.8155016;2022-07-21 03:42:54;2022-07-21 06:42:54;2022-07-21 03:42:56
4357;-34.6429966;-58.8155016;2022-07-21 03:43:04;2022-07-21 06:43:04;2022-07-21 03:43:06
4357;-34.6429983;-58.8155016;2022-07-21 03:43:14;2022-07-21 06:43:14;2022-07-21 03:43:16
4357;-34.6429983;-58.8155016;2022-07-21 03:43:24;2022-07-21 06:43:24;2022-07-21 03:43:26
4357;-34.6429983;-58.8155016;2022-07-21 03:43:34;2022-07-21 06:43:34;2022-07-21 03:43:36
4357;-34.6429983;-58.8155016;2022-07-21 03:43:44;2022-07-21 06:43:44;2022-07-21 03:43:46
4357;-34.6429983;-58.8155016;2022-07-21 03:43:54;2022-07-21 06:43:54;2022-07-21 03:43:56
4357;-34.6429983;-58.8155016;2022-07-21 03:44:04;2022-07-21 06:44:04;2022-07-21 03:44:06
4357;-34.6429983;-58.8155016;2022-07-21 03:44:14;2022-07-21 06:44:14;2022-07-21 03:44:15
4357;-34.6429983;-58.8155016;2022-07-21 03:44:24;2022-07-21 06:44:24;2022-07-21 03:44:25
4357;-34.6429983;-58.8155016;2022-07-21 03:44:34;2022-07-21 06:44:34;2022-07-21 03:44:35
4357;-34.6429983;-58.8155016;2022-07-21 03:44:44;2022-07-21 06:44:44;2022-07-21 03:44:46
4357;-34.6429983;-58.8154983;2022-07-21 03:44:54;2022-07-21 06:44:54;2022-07-21 03:44:56
4357;-34.6429983;-58.8154983;2022-07-21 03:45:04;2022-07-21 06:45:04;2022-07-21 03:45:06
4357;-34.6429983;-58.8154983;2022-07-21 03:45:14;2022-07-21 06:45:14;2022-07-21 03:45:16
4357;-34.6429983;-58.8154983;2022-07-21 03:45:24;2022-07-21 06:45:24;2022-07-21 03:45:26
4357;-34.6429983;-58.8154983;2022-07-21 03:45:34;2022-07-21 06:45:34;2022-07-21 03:45:36
4357;-34.6429983;-58.8154983;2022-07-21 03:45:44;2022-07-21 06:45:44;2022-07-21 03:45:46
4357;-34.6429983;-58.8154983;2022-07-21 03:45:54;2022-07-21 06:45:54;2022-07-21 03:45:56
4357;-34.643005;-58.8154916;2022-07-21 03:46:04;2022-07-21 06:46:04;2022-07-21 03:46:06
4357;-34.64301;-58.8154916;2022-07-21 03:46:14;2022-07-21 06:46:14;2022-07-21 03:46:16
4357;-34.6430333;-58.8155;2022-07-21 03:46:24;2022-07-21 06:46:24;2022-07-21 03:46:26
4357;-34.6430333;-58.8155;2022-07-21 03:46:34;2022-07-21 06:46:34;2022-07-21 03:46:36
4357;-34.6430333;-58.8155;2022-07-21 03:46:44;2022-07-21 06:46:44;2022-07-21 03:46:46
4357;-34.6430333;-58.8155;2022-07-21 03:46:54;2022-07-21 06:46:54;2022-07-21 03:46:56
4357;-34.6430333;-58.8155;2022-07-21 03:47:04;2022-07-21 06:47:04;2022-07-21 03:47:06
4357;-34.6430333;-58.8155;2022-07-21 03:47:14;2022-07-21 06:47:14;2022-07-21 03:47:16
4357;-34.6430333;-58.8155;2022-07-21 03:47:24;2022-07-21 06:47:24;2022-07-21 03:47:26
4357;-34.6430333;-58.8155;2022-07-21 03:47:34;2022-07-21 06:47:34;2022-07-21 03:47:36
4357;-34.6430333;-58.8155;2022-07-21 03:47:44;2022-07-21 06:47:44;2022-07-21 03:47:46
4357;-34.6430333;-58.8155;2022-07-21 03:47:54;2022-07-21 06:47:54;2022-07-21 03:47:56
4357;-34.6430333;-58.8155;2022-07-21 03:48:04;2022-07-21 06:48:04;2022-07-21 03:48:06
4357;-34.6430333;-58.8155;2022-07-21 03:48:14;2022-07-21 06:48:14;2022-07-21 03:48:15
4357;-34.6430333;-58.8155;2022-07-21 03:48:24;2022-07-21 06:48:24;2022-07-21 03:48:25
4357;-34.6430333;-58.8155;2022-07-21 03:48:34;2022-07-21 06:48:34;2022-07-21 03:48:35
4357;-34.6430333;-58.8155;2022-07-21 03:48:44;2022-07-21 06:48:44;2022-07-21 03:48:45
4357;-34.6430333;-58.815505;2022-07-21 03:48:54;2022-07-21 06:48:54;2022-07-21 03:48:55
4357;-34.6430333;-58.815505;2022-07-21 03:49:04;2022-07-21 06:49:04;2022-07-21 03:49:06
4357;-34.6430333;-58.815505;2022-07-21 03:49:14;2022-07-21 06:49:14;2022-07-21 03:49:16
4357;-34.6430333;-58.815505;2022-07-21 03:49:24;2022-07-21 06:49:24;2022-07-21 03:49:26
4357;-34.6430333;-58.815505;2022-07-21 03:49:34;2022-07-21 06:49:34;2022-07-21 03:49:36
4357;-34.6430333;-58.815505;2022-07-21 03:49:44;2022-07-21 06:49:44;2022-07-21 03:49:46
4357;-34.6430333;-58.815505;2022-07-21 03:49:54;2022-07-21 06:49:54;2022-07-21 03:49:56
4357;-34.6430333;-58.815505;2022-07-21 03:50:04;2022-07-21 06:50:04;2022-07-21 03:50:06
4357;-34.6430333;-58.815505;2022-07-21 03:50:14;2022-07-21 06:50:14;2022-07-21 03:50:16
4357;-34.6430333;-58.815505;2022-07-21 03:50:24;2022-07-21 06:50:24;2022-07-21 03:50:26
4357;-34.6430333;-58.815505;2022-07-21 03:50:34;2022-07-21 06:50:34;2022-07-21 03:50:36
4357;-34.6430333;-58.815505;2022-07-21 03:50:44;2022-07-21 06:50:44;2022-07-21 03:50:46
4357;-34.6430333;-58.815505;2022-07-21 03:50:54;2022-07-21 06:50:54;2022-07-21 03:50:55
4357;-34.6430333;-58.815505;2022-07-21 03:51:04;2022-07-21 06:51:04;2022-07-21 03:51:05
4357;-34.6430333;-58.815505;2022-07-21 03:51:14;2022-07-21 06:51:14;2022-07-21 03:51:16
4357;-34.6430333;-58.815505;2022-07-21 03:51:24;2022-07-21 06:51:24;2022-07-21 03:51:26
4357;-34.6430333;-58.815505;2022-07-21 03:51:34;2022-07-21 06:51:34;2022-07-21 03:51:36
4357;-34.64305;-58.81548;2022-07-21 03:51:44;2022-07-21 06:51:44;2022-07-21 03:51:46
4357;-34.64304;-58.8154716;2022-07-21 03:51:54;2022-07-21 06:51:54;2022-07-21 03:51:56
4357;-34.643035;-58.8154733;2022-07-21 03:52:04;2022-07-21 06:52:04;2022-07-21 03:52:06
4357;-34.643035;-58.8154733;2022-07-21 03:52:14;2022-07-21 06:52:14;2022-07-21 03:52:16
4357;-34.643035;-58.8154733;2022-07-21 03:52:24;2022-07-21 06:52:24;2022-07-21 03:52:26
4357;-34.643035;-58.8154733;2022-07-21 03:52:34;2022-07-21 06:52:34;2022-07-21 03:52:36
4357;-34.643035;-58.8154733;2022-07-21 03:52:44;2022-07-21 06:52:44;2022-07-21 03:52:46
4357;-34.643035;-58.8154733;2022-07-21 03:52:54;2022-07-21 06:52:54;2022-07-21 03:52:56
4357;-34.643035;-58.8154733;2022-07-21 03:53:04;2022-07-21 06:53:04;2022-07-21 03:53:06
4357;-34.643035;-58.8154733;2022-07-21 03:53:14;2022-07-21 06:53:14;2022-07-21 03:53:16
4357;-34.643035;-58.8154733;2022-07-21 03:53:24;2022-07-21 06:53:24;2022-07-21 03:53:26
4357;-34.643035;-58.8154733;2022-07-21 03:53:34;2022-07-21 06:53:34;2022-07-21 03:53:36
4357;-34.643035;-58.8154733;2022-07-21 03:53:44;2022-07-21 06:53:44;2022-07-21 03:53:46
4357;-34.643035;-58.8154733;2022-07-21 03:53:54;2022-07-21 06:53:54;2022-07-21 03:53:56
4357;-34.643035;-58.8154733;2022-07-21 03:54:04;2022-07-21 06:54:04;2022-07-21 03:54:06
4357;-34.6430383;-58.8154883;2022-07-21 03:54:14;2022-07-21 06:54:14;2022-07-21 03:54:16
4357;-34.64304;-58.8154983;2022-07-21 03:54:24;2022-07-21 06:54:24;2022-07-21 03:54:26
4357;-34.64304;-58.8154983;2022-07-21 03:54:34;2022-07-21 06:54:34;2022-07-21 03:54:35
4357;-34.64304;-58.8154983;2022-07-21 03:54:44;2022-07-21 06:54:44;2022-07-21 03:54:46
4357;-34.64304;-58.8154983;2022-07-21 03:54:54;2022-07-21 06:54:54;2022-07-21 03:54:56
4357;-34.64304;-58.8154983;2022-07-21 03:55:04;2022-07-21 06:55:04;2022-07-21 03:55:06
4357;-34.64304;-58.8154983;2022-07-21 03:55:14;2022-07-21 06:55:14;2022-07-21 03:55:16
4357;-34.64304;-58.8154983;2022-07-21 03:55:24;2022-07-21 06:55:24;2022-07-21 03:55:26
4357;-34.64304;-58.8154983;2022-07-21 03:55:34;2022-07-21 06:55:34;2022-07-21 03:55:36
4357;-34.64304;-58.8154983;2022-07-21 03:55:44;2022-07-21 06:55:44;2022-07-21 03:55:46
4357;-34.64304;-58.8154983;2022-07-21 03:55:54;2022-07-21 06:55:54;2022-07-21 03:55:56
4357;-34.64304;-58.8154983;2022-07-21 03:56:04;2022-07-21 06:56:04;2022-07-21 03:56:06
4357;-34.64304;-58.8154983;2022-07-21 03:56:14;2022-07-21 06:56:14;2022-07-21 03:56:16
4357;-34.64304;-58.8154983;2022-07-21 03:56:24;2022-07-21 06:56:24;2022-07-21 03:56:26
4357;-34.643005;-58.8155166;2022-07-21 03:56:34;2022-07-21 06:56:34;2022-07-21 03:56:36
4357;-34.643005;-58.8155166;2022-07-21 03:56:44;2022-07-21 06:56:44;2022-07-21 03:56:46
4357;-34.643005;-58.8155166;2022-07-21 03:56:54;2022-07-21 06:56:54;2022-07-21 03:56:56
4357;-34.643005;-58.8155166;2022-07-21 03:57:04;2022-07-21 06:57:04;2022-07-21 03:57:06
4357;-34.643005;-58.8155166;2022-07-21 03:57:14;2022-07-21 06:57:14;2022-07-21 03:57:16
4357;-34.643005;-58.8155166;2022-07-21 03:57:24;2022-07-21 06:57:24;2022-07-21 03:57:26
4357;-34.643005;-58.8155166;2022-07-21 03:57:34;2022-07-21 06:57:34;2022-07-21 03:57:36
4357;-34.643005;-58.8155166;2022-07-21 03:57:44;2022-07-21 06:57:44;2022-07-21 03:57:46
4357;-34.643005;-58.8155166;2022-07-21 03:57:54;2022-07-21 06:57:54;2022-07-21 03:57:56
4357;-34.643005;-58.8155166;2022-07-21 03:58:04;2022-07-21 06:58:04;2022-07-21 03:58:06
4357;-34.643005;-58.8155166;2022-07-21 03:58:14;2022-07-21 06:58:14;2022-07-21 03:58:16
4357;-34.643005;-58.8155166;2022-07-21 03:58:24;2022-07-21 06:58:24;2022-07-21 03:58:26
4357;-34.643005;-58.8155166;2022-07-21 03:58:34;2022-07-21 06:58:34;2022-07-21 03:58:36
4357;-34.643005;-58.8155166;2022-07-21 03:58:44;2022-07-21 06:58:44;2022-07-21 03:58:46
4357;-34.643005;-58.8155166;2022-07-21 03:58:54;2022-07-21 06:58:54;2022-07-21 03:58:56
4357;-34.6430066;-58.8154933;2022-07-21 03:59:14;2022-07-21 06:59:14;2022-07-21 03:59:15
4357;-34.6429966;-58.8154833;2022-07-21 03:59:24;2022-07-21 06:59:24;2022-07-21 03:59:26
4357;-34.642985;-58.8154816;2022-07-21 03:59:34;2022-07-21 06:59:34;2022-07-21 03:59:36
4357;-34.642985;-58.8154816;2022-07-21 03:59:44;2022-07-21 06:59:44;2022-07-21 03:59:45
4357;-34.642985;-58.8154816;2022-07-21 03:59:54;2022-07-21 06:59:54;2022-07-21 03:59:55
4357;-34.642985;-58.8154816;2022-07-21 04:00:04;2022-07-21 07:00:04;2022-07-21 04:00:54
4357;-34.642985;-58.8154816;2022-07-21 04:00:14;2022-07-21 07:00:14;2022-07-21 04:00:54
4357;-34.642985;-58.8154816;2022-07-21 04:00:24;2022-07-21 07:00:24;2022-07-21 04:00:54
4357;-34.642985;-58.8154816;2022-07-21 04:00:34;2022-07-21 07:00:34;2022-07-21 04:00:54
4357;-34.642985;-58.8154816;2022-07-21 04:00:44;2022-07-21 07:00:44;2022-07-21 04:00:54
4357;-34.642985;-58.8154816;2022-07-21 04:00:54;2022-07-21 07:00:54;2022-07-21 04:00:56
4357;-34.642985;-58.8154816;2022-07-21 04:01:04;2022-07-21 07:01:04;2022-07-21 04:01:06
4357;-34.642985;-58.8154816;2022-07-21 04:01:14;2022-07-21 07:01:14;2022-07-21 04:01:16
4357;-34.642985;-58.8154816;2022-07-21 04:01:24;2022-07-21 07:01:24;2022-07-21 04:01:26
4357;-34.642985;-58.8154816;2022-07-21 04:01:34;2022-07-21 07:01:34;2022-07-21 04:01:36
4357;-34.642985;-58.8154816;2022-07-21 04:01:44;2022-07-21 07:01:44;2022-07-21 04:01:46
4357;-34.642985;-58.8154816;2022-07-21 04:01:54;2022-07-21 07:01:54;2022-07-21 04:01:56
4357;-34.642985;-58.8154816;2022-07-21 04:02:04;2022-07-21 07:02:04;2022-07-21 04:02:06
4357;-34.642985;-58.8154816;2022-07-21 04:02:14;2022-07-21 07:02:14;2022-07-21 04:02:16
4357;-34.6429833;-58.8154866;2022-07-21 04:02:24;2022-07-21 07:02:24;2022-07-21 04:02:26
4357;-34.642985;-58.815495;2022-07-21 04:02:34;2022-07-21 07:02:34;2022-07-21 04:02:36
4357;-34.642985;-58.815495;2022-07-21 04:02:44;2022-07-21 07:02:44;2022-07-21 04:02:46
4357;-34.6429966;-58.8155033;2022-07-21 04:02:49;2022-07-21 07:02:49;2022-07-21 04:02:51
4357;-34.6430983;-58.8155583;2022-07-21 04:02:59;2022-07-21 07:02:59;2022-07-21 04:03:01
4357;-34.6431683;-58.8155083;2022-07-21 04:03:02;2022-07-21 07:03:02;2022-07-21 04:03:04
4357;-34.6434016;-58.8146316;2022-07-21 04:03:12;2022-07-21 07:03:12;2022-07-21 04:03:14
4357;-34.6438033;-58.8131833;2022-07-21 04:03:22;2022-07-21 07:03:22;2022-07-21 04:03:24
4357;-34.64426;-58.81152;2022-07-21 04:03:32;2022-07-21 07:03:32;2022-07-21 04:03:34
4357;-34.64473;-58.8097033;2022-07-21 04:03:42;2022-07-21 07:03:42;2022-07-21 04:03:44
4357;-34.64535;-58.807615;2022-07-21 04:03:53;2022-07-21 07:03:53;2022-07-21 04:03:54
4357;-34.6459233;-58.805525;2022-07-21 04:04:02;2022-07-21 07:04:02;2022-07-21 04:04:03
4357;-34.646345;-58.8040433;2022-07-21 04:04:12;2022-07-21 07:04:12;2022-07-21 04:04:13
4357;-34.6467083;-58.8027266;2022-07-21 04:04:22;2022-07-21 07:04:22;2022-07-21 04:04:24
4357;-34.64712;-58.8012333;2022-07-21 04:04:32;2022-07-21 07:04:32;2022-07-21 04:04:34
4357;-34.64746;-58.8000366;2022-07-21 04:04:42;2022-07-21 07:04:42;2022-07-21 04:04:44
4357;-34.64766;-58.7993333;2022-07-21 04:04:52;2022-07-21 07:04:52;2022-07-21 04:04:54
4357;-34.6478883;-58.7985166;2022-07-21 04:05:02;2022-07-21 07:05:02;2022-07-21 04:05:04
4357;-34.6481083;-58.797735;2022-07-21 04:05:12;2022-07-21 07:05:12;2022-07-21 04:05:14
4357;-34.6482866;-58.7970416;2022-07-21 04:05:22;2022-07-21 07:05:22;2022-07-21 04:05:24
4357;-34.6484633;-58.7963383;2022-07-21 04:05:32;2022-07-21 07:05:32;2022-07-21 04:05:35
4357;-34.6486383;-58.7956133;2022-07-21 04:05:42;2022-07-21 07:05:42;2022-07-21 04:05:44
4357;-34.64893;-58.7945466;2022-07-21 04:05:52;2022-07-21 07:05:52;2022-07-21 04:05:58
4357;-34.64914;-58.7938066;2022-07-21 04:06:02;2022-07-21 07:06:02;2022-07-21 04:06:07
4357;-34.6494733;-58.7925733;2022-07-21 04:06:12;2022-07-21 07:06:12;2022-07-21 04:06:14
4357;-34.6497033;-58.7917766;2022-07-21 04:06:22;2022-07-21 07:06:22;2022-07-21 04:06:24
4357;-34.6496933;-58.7911266;2022-07-21 04:06:32;2022-07-21 07:06:32;2022-07-21 04:06:34
4357;-34.6497766;-58.7906716;2022-07-21 04:06:42;2022-07-21 07:06:42;2022-07-21 04:06:44
4357;-34.6497316;-58.7903466;2022-07-21 04:06:52;2022-07-21 07:06:52;2022-07-21 04:06:54
4357;-34.649495;-58.7901716;2022-07-21 04:07:02;2022-07-21 07:07:02;2022-07-21 04:07:04
4357;-34.649455;-58.7900683;2022-07-21 04:07:05;2022-07-21 07:07:05;2022-07-21 04:07:07
4357;-34.6495833;-58.7897;2022-07-21 04:07:15;2022-07-21 07:07:15;2022-07-21 04:07:17
4357;-34.6496633;-58.7894366;2022-07-21 04:07:25;2022-07-21 07:07:25;2022-07-21 04:07:27
4357;-34.6499233;-58.7887416;2022-07-21 04:07:35;2022-07-21 07:07:35;2022-07-21 04:07:37
4357;-34.6501033;-58.7888166;2022-07-21 04:07:45;2022-07-21 07:07:45;2022-07-21 04:07:47
4357;-34.6501933;-58.78887;2022-07-21 04:07:53;2022-07-21 07:07:53;2022-07-21 04:07:55
4357;-34.64998;-58.78957;2022-07-21 04:08:03;2022-07-21 07:08:03;2022-07-21 04:08:05
4357;-34.649815;-58.790065;2022-07-21 04:08:13;2022-07-21 07:08:13;2022-07-21 04:08:15
4357;-34.64978;-58.7901116;2022-07-21 04:08:23;2022-07-21 07:08:23;2022-07-21 04:08:25
4357;-34.6497766;-58.7901333;2022-07-21 04:08:33;2022-07-21 07:08:33;2022-07-21 04:08:35
4357;-34.6497666;-58.7901533;2022-07-21 04:08:43;2022-07-21 07:08:43;2022-07-21 04:08:45
4357;-34.6497483;-58.7901716;2022-07-21 04:08:53;2022-07-21 07:08:53;2022-07-21 04:08:55
4357;-34.6497383;-58.7902083;2022-07-21 04:09:03;2022-07-21 07:09:03;2022-07-21 04:09:05
4357;-34.6497666;-58.7902666;2022-07-21 04:09:13;2022-07-21 07:09:13;2022-07-21 04:09:15
4357;-34.6496933;-58.790375;2022-07-21 04:09:17;2022-07-21 07:09:17;2022-07-21 04:09:19
4357;-34.64943;-58.7901383;2022-07-21 04:09:27;2022-07-21 07:09:27;2022-07-21 04:09:29
4357;-34.649155;-58.7899083;2022-07-21 04:09:37;2022-07-21 07:09:37;2022-07-21 04:09:39
4357;-34.6491533;-58.7899033;2022-07-21 04:09:47;2022-07-21 07:09:47;2022-07-21 04:09:49
4357;-34.6491533;-58.7899033;2022-07-21 04:09:57;2022-07-21 07:09:57;2022-07-21 04:09:59
4357;-34.6491466;-58.7899;2022-07-21 04:10:07;2022-07-21 07:10:07;2022-07-21 04:10:09
4357;-34.649055;-58.7898383;2022-07-21 04:10:17;2022-07-21 07:10:17;2022-07-21 04:10:18
4357;-34.6482716;-58.789535;2022-07-21 04:10:27;2022-07-21 07:10:27;2022-07-21 04:10:28
4357;-34.6475983;-58.7892716;2022-07-21 04:10:37;2022-07-21 07:10:37;2022-07-21 04:10:38
4357;-34.64658;-58.7888683;2022-07-21 04:10:47;2022-07-21 07:10:47;2022-07-21 04:10:48
4357;-34.645515;-58.7884366;2022-07-21 04:10:57;2022-07-21 07:10:57;2022-07-21 04:10:58
4357;-34.6446033;-58.7880783;2022-07-21 04:11:07;2022-07-21 07:11:07;2022-07-21 04:11:08
4357;-34.6441533;-58.7878983;2022-07-21 04:11:17;2022-07-21 07:11:17;2022-07-21 04:11:18
4357;-34.643285;-58.7875466;2022-07-21 04:11:27;2022-07-21 07:11:27;2022-07-21 04:11:28
4357;-34.6419133;-58.786945;2022-07-21 04:11:47;2022-07-21 07:11:47;2022-07-21 04:11:49
4357;-34.6410533;-58.78662;2022-07-21 04:11:57;2022-07-21 07:11:57;2022-07-21 04:11:58
4357;-34.639825;-58.7861216;2022-07-21 04:12:07;2022-07-21 07:12:07;2022-07-21 04:12:08
4357;-34.6385783;-58.7856016;2022-07-21 04:12:17;2022-07-21 07:12:17;2022-07-21 04:12:24
4357;-34.6372633;-58.78506;2022-07-21 04:12:27;2022-07-21 07:12:27;2022-07-21 04:12:31
4357;-34.63646;-58.7848883;2022-07-21 04:12:37;2022-07-21 07:12:37;2022-07-21 04:12:47
4357;-34.6356783;-58.7852216;2022-07-21 04:12:47;2022-07-21 07:12:47;2022-07-21 04:12:49
4357;-34.6345666;-58.784825;2022-07-21 04:12:57;2022-07-21 07:12:57;2022-07-21 04:13:00
4357;-34.6337666;-58.7839233;2022-07-21 04:13:07;2022-07-21 07:13:07;2022-07-21 04:13:09
4357;-34.6336066;-58.783745;2022-07-21 04:13:17;2022-07-21 07:13:17;2022-07-21 04:13:19
4357;-34.6330116;-58.783135;2022-07-21 04:13:27;2022-07-21 07:13:27;2022-07-21 04:13:29
4357;-34.6319633;-58.782285;2022-07-21 04:13:37;2022-07-21 07:13:37;2022-07-21 04:13:39
4357;-34.6312383;-58.781705;2022-07-21 04:13:47;2022-07-21 07:13:47;2022-07-21 04:13:49
4357;-34.6309883;-58.781495;2022-07-21 04:13:57;2022-07-21 07:13:57;2022-07-21 04:13:59
4357;-34.6301416;-58.7808016;2022-07-21 04:14:07;2022-07-21 07:14:07;2022-07-21 04:14:09
4357;-34.6289766;-58.7798733;2022-07-21 04:14:17;2022-07-21 07:14:17;2022-07-21 04:14:19
4357;-34.6275983;-58.7787783;2022-07-21 04:14:27;2022-07-21 07:14:27;2022-07-21 04:14:29
4357;-34.6265483;-58.7779333;2022-07-21 04:14:37;2022-07-21 07:14:37;2022-07-21 04:14:39
4357;-34.626495;-58.7778966;2022-07-21 04:14:47;2022-07-21 07:14:47;2022-07-21 04:14:49
4357;-34.62586;-58.7774883;2022-07-21 04:14:57;2022-07-21 07:14:57;2022-07-21 04:14:59
4357;-34.6247516;-58.7768116;2022-07-21 04:15:07;2022-07-21 07:15:07;2022-07-21 04:15:09
4357;-34.6235633;-58.7760616;2022-07-21 04:15:17;2022-07-21 07:15:17;2022-07-21 04:15:19
4357;-34.62346;-58.7760016;2022-07-21 04:15:27;2022-07-21 07:15:27;2022-07-21 04:15:29
4357;-34.6233283;-58.7759333;2022-07-21 04:15:37;2022-07-21 07:15:37;2022-07-21 04:15:39
4357;-34.62326;-58.7758866;2022-07-21 04:15:47;2022-07-21 07:15:47;2022-07-21 04:15:54
